country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",11-04-2025 00:00,26.80365,84.51954,NO2,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",11-04-2025 00:00,25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",11-04-2025 00:00,25.251013,86.989001,OZONE,13,74,17
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-04-2025 00:00,25.265194,87.012947,NH3,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-04-2025 00:00,25.265194,87.012947,CO,28,48,42
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-04-2025 00:00,14.465052,78.824187,NO2,11,24,16
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-04-2025 00:00,16.9872867,81.7363176,OZONE,6,7,6
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-04-2025 00:00,13.615387,79.40923,CO,16,35,28
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-04-2025 00:00,13.615387,79.40923,OZONE,79,84,84
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-04-2025 00:00,16.536107,80.594233,PM2.5,59,198,76
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",11-04-2025 00:00,11.654054,92.734055,NO2,8,30,21
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",11-04-2025 00:00,11.654054,92.734055,OZONE,3,25,11
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",11-04-2025 00:00,14.675886,77.593027,NH3,6,12,8
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",11-04-2025 00:00,13.20488,79.097889,PM10,36,98,63
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",11-04-2025 00:00,13.20488,79.097889,NH3,7,11,8
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",11-04-2025 00:00,25.204762,85.51496,SO2,NA,NA,NA
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",11-04-2025 00:00,25.204762,85.51496,CO,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-04-2025 00:00,25.7808257,84.7446768,NH3,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-04-2025 00:00,25.7808257,84.7446768,SO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",11-04-2025 00:00,24.7955,84.9994,PM2.5,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",11-04-2025 00:00,24.7955,84.9994,CO,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",11-04-2025 00:00,26.63086,84.90051,NO2,8,25,17
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",11-04-2025 00:00,26.63086,84.90051,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-04-2025 00:00,25.376776,86.471523,NH3,6,8,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",11-04-2025 00:00,26.11442,85.39813,CO,2,30,11
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",11-04-2025 00:00,22.08815,82.13737,PM10,38,93,55
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",11-04-2025 00:00,22.08815,82.13737,NO2,16,86,25
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",11-04-2025 00:00,22.118125,83.140608,PM2.5,23,62,32
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",11-04-2025 00:00,22.368195,82.746431,NO2,15,22,19
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",11-04-2025 00:00,22.368195,82.746431,CO,26,37,28
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-04-2025 00:00,22.348441,82.549611,CO,26,45,32
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-04-2025 00:00,22.12665,83.483212,PM2.5,12,52,24
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-04-2025 00:00,22.12665,83.483212,SO2,3,7,5
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-04-2025 00:00,25.859655,85.77944,NH3,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-04-2025 00:00,24.952822,84.002396,PM2.5,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-04-2025 00:00,24.952822,84.002396,PM10,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-04-2025 00:00,24.952822,84.002396,NO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-04-2025 00:00,24.952822,84.002396,CO,49,57,51
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-04-2025 00:00,26.2271665,84.3570427,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-04-2025 00:00,30.735567,76.775714,NH3,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-04-2025 00:00,30.735567,76.775714,SO2,17,43,30
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-04-2025 00:00,30.751462,76.762879,CO,15,44,25
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",11-04-2025 00:00,22.06631475,83.33820077,SO2,5,9,7
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-04-2025 00:00,28.815329,77.15301,SO2,3,56,22
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-04-2025 00:00,28.647622,77.315809,PM10,96,413,259
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-04-2025 00:00,28.647622,77.315809,CO,62,116,94
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",11-04-2025 00:00,28.695381,77.181665,PM10,92,395,215
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",11-04-2025 00:00,28.695381,77.181665,NO2,24,107,52
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",11-04-2025 00:00,28.695381,77.181665,CO,16,56,36
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",11-04-2025 00:00,22.1910172,83.5197009,PM2.5,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",11-04-2025 00:00,22.1910172,83.5197009,SO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-04-2025 00:00,21.219665,81.630094,NO2,49,124,70
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",11-04-2025 00:00,21.237755,81.705301,NO2,15,32,22
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",11-04-2025 00:00,21.237755,81.705301,SO2,10,19,12
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-04-2025 00:00,21.371751,81.664929,PM10,47,163,110
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-04-2025 00:00,21.371751,81.664929,NO2,23,67,33
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",11-04-2025 00:00,25.599486,85.113666,OZONE,16,104,47
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-04-2025 00:00,25.366336,87.117468,CO,13,88,65
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",11-04-2025 00:00,25.0328,85.41948,NH3,2,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",11-04-2025 00:00,25.0328,85.41948,OZONE,19,62,34
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",11-04-2025 00:00,25.892357,86.590325,NH3,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",11-04-2025 00:00,25.892357,86.590325,CO,NA,NA,NA
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",11-04-2025 00:00,28.73282,77.170633,PM10,105,500,254
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-04-2025 00:00,28.58028,77.233829,PM2.5,36,160,86
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-04-2025 00:00,28.58028,77.233829,NH3,8,34,13
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",11-04-2025 00:00,28.588333,77.221667,NO2,21,119,47
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",11-04-2025 00:00,28.5918245,77.2273074,CO,20,40,24
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-04-2025 00:00,28.7500499,77.1112615,OZONE,26,31,28
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-04-2025 00:00,28.498571,77.26484,PM10,80,500,228
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-04-2025 00:00,28.498571,77.26484,NH3,5,13,9
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-04-2025 00:00,28.6811736,77.3025234,PM2.5,42,253,132
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-04-2025 00:00,28.6811736,77.3025234,NO2,15,44,32
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-04-2025 00:00,28.7762,77.051074,OZONE,8,196,85
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",11-04-2025 00:00,28.5512005,77.2735737,PM2.5,37,259,150
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",11-04-2025 00:00,28.5512005,77.2735737,PM10,29,494,219
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-04-2025 00:00,28.7500499,77.1112615,NO2,36,56,45
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-04-2025 00:00,28.7500499,77.1112615,SO2,68,81,73
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-04-2025 00:00,21.194815,81.31477,NO2,8,42,19
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",11-04-2025 00:00,21.224231,81.40835,PM2.5,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",11-04-2025 00:00,21.224231,81.40835,SO2,8,90,36
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",11-04-2025 00:00,21.224231,81.40835,CO,14,60,26
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",11-04-2025 00:00,21.224231,81.40835,OZONE,16,35,27
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-04-2025 00:00,28.710508,77.249485,CO,14,62,31
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",11-04-2025 00:00,28.531346,77.190156,PM2.5,42,218,114
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",11-04-2025 00:00,28.531346,77.190156,OZONE,3,306,107
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-04-2025 00:00,28.672342,77.31526,CO,33,54,43
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-04-2025 00:00,28.699793,77.165453,PM10,172,446,273
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-04-2025 00:00,28.699793,77.165453,SO2,10,41,22
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-04-2025 00:00,28.699793,77.165453,OZONE,8,310,97
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-04-2025 00:00,23.107969,72.574648,PM10,51,137,99
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-04-2025 00:00,23.107969,72.574648,NH3,3,5,4
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-04-2025 00:00,23.107969,72.574648,SO2,17,57,26
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",11-04-2025 00:00,22.977134,72.553024,PM10,NA,NA,NA
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-04-2025 00:00,23.163798,72.677768,NO2,6,36,20
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-04-2025 00:00,23.163798,72.677768,CO,19,42,32
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-04-2025 00:00,23.163798,72.677768,OZONE,11,46,30
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",11-04-2025 00:00,23.221714,72.654328,OZONE,22,48,22
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",11-04-2025 00:00,22.410802,73.097923,PM2.5,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC",11-04-2025 00:00,21.170046,72.795405,PM2.5,21,71,39
India,Gujarat,Surat,"Science Center, Surat - SMC",11-04-2025 00:00,21.170046,72.795405,SO2,41,45,43
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",11-04-2025 00:00,28.623763,77.287209,CO,34,56,41
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-04-2025 00:00,28.639652,77.146275,PM2.5,32,177,84
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-04-2025 00:00,28.639652,77.146275,NO2,37,146,82
India,Delhi,Delhi,"Pusa, Delhi - IMD",11-04-2025 00:00,28.63611,77.173332,PM2.5,7,222,114
India,Delhi,Delhi,"Pusa, Delhi - IMD",11-04-2025 00:00,28.63611,77.173332,PM10,51,500,182
India,Delhi,Delhi,"Pusa, Delhi - IMD",11-04-2025 00:00,28.63611,77.173332,OZONE,2,202,65
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",11-04-2025 00:00,28.563262,77.186937,PM2.5,48,217,144
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",11-04-2025 00:00,28.563262,77.186937,PM10,89,463,224
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",11-04-2025 00:00,28.570173,76.933762,SO2,2,22,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",11-04-2025 00:00,28.570173,76.933762,CO,13,56,29
India,Delhi,Delhi,"Narela, Delhi - DPCC",11-04-2025 00:00,28.822836,77.101981,NH3,7,10,8
India,Delhi,Delhi,"Narela, Delhi - DPCC",11-04-2025 00:00,28.822836,77.101981,SO2,8,33,17
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-04-2025 00:00,28.56789,77.250515,NO2,32,88,59
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-04-2025 00:00,28.56789,77.250515,OZONE,3,320,134
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-04-2025 00:00,28.530785,77.271255,NO2,34,101,59
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-04-2025 00:00,28.732528,77.11992,PM10,123,411,239
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-04-2025 00:00,28.732528,77.11992,SO2,4,25,15
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-04-2025 00:00,28.732528,77.11992,CO,17,50,31
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-04-2025 00:00,28.5504249,77.2159377,NH3,7,14,11
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-04-2025 00:00,28.5504249,77.2159377,SO2,75,82,77
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-04-2025 00:00,28.710508,77.249485,SO2,9,32,21
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-04-2025 00:00,28.611281,77.237738,NO2,21,115,69
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-04-2025 00:00,28.636429,77.201067,NO2,82,158,134
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-04-2025 00:00,28.636429,77.201067,NH3,9,14,11
India,Delhi,Delhi,"Mundka, Delhi - DPCC",11-04-2025 00:00,28.684678,77.076574,NO2,35,100,62
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",11-04-2025 00:00,28.570173,76.933762,PM10,102,438,228
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",11-04-2025 00:00,22.977134,72.553024,NO2,13,34,22
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",11-04-2025 00:00,22.977134,72.553024,NH3,1,3,2
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",11-04-2025 00:00,23.016834,72.625775,NH3,6,9,7
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",11-04-2025 00:00,23.016834,72.625775,SO2,19,123,56
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-04-2025 00:00,23.041137,72.456691,NO2,9,20,14
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-04-2025 00:00,23.023389,72.515201,NH3,3,4,3
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-04-2025 00:00,23.023389,72.515201,SO2,15,72,35
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-04-2025 00:00,23.023389,72.515201,OZONE,48,99,74
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",11-04-2025 00:00,21.613267,73.010555,SO2,44,46,45
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",11-04-2025 00:00,28.563262,77.186937,SO2,4,43,22
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-04-2025 00:00,20.362421,72.918013,NO2,13,14,14
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-04-2025 00:00,20.362421,72.918013,SO2,36,38,38
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-04-2025 00:00,22.969611,72.6435,NH3,1,4,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-04-2025 00:00,22.969611,72.6435,CO,54,71,58
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",11-04-2025 00:00,28.422681,77.148944,CO,26,44,29
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-04-2025 00:00,30.943887,76.801991,PM10,50,247,121
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-04-2025 00:00,30.943887,76.801991,NO2,9,50,22
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-04-2025 00:00,30.943887,76.801991,OZONE,63,183,123
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",11-04-2025 00:00,34.066206,74.81982,PM10,50,79,62
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",11-04-2025 00:00,13.428828,77.731418,NO2,20,54,31
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-04-2025 00:00,13.328028,75.797056,PM10,31,48,46
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-04-2025 00:00,13.328028,75.797056,NO2,14,26,22
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-04-2025 00:00,13.328028,75.797056,NH3,2,2,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-04-2025 00:00,13.328028,75.797056,OZONE,12,18,14
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",11-04-2025 00:00,14.4758,75.9052,PM2.5,31,78,52
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",11-04-2025 00:00,14.4758,75.9052,SO2,6,9,7
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-04-2025 00:00,15.459706,75.008381,CO,33,68,51
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",11-04-2025 00:00,15.411456,75.638133,CO,42,45,44
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",11-04-2025 00:00,13.029152,77.585901,OZONE,14,132,54
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-04-2025 00:00,12.938539,77.5901,PM10,30,65,45
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-04-2025 00:00,12.938539,77.5901,NH3,1,3,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-04-2025 00:00,12.938539,77.5901,CO,15,32,22
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-04-2025 00:00,12.938539,77.5901,OZONE,71,162,110
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-04-2025 00:00,12.920984,77.584908,PM10,49,102,69
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",11-04-2025 00:00,13.003872,77.664217,PM10,38,439,67
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",11-04-2025 00:00,13.003872,77.664217,NH3,2,3,2
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",11-04-2025 00:00,13.003872,77.664217,CO,16,46,29
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",11-04-2025 00:00,13.0270199,77.494094,PM10,62,89,76
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",11-04-2025 00:00,23.80569,86.44268,CO,1,2,2
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-04-2025 00:00,16.172806,75.659694,PM10,45,46,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-04-2025 00:00,16.172806,75.659694,SO2,7,7,7
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",11-04-2025 00:00,15.888653,74.541751,PM10,22,48,28
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",11-04-2025 00:00,15.888653,74.541751,SO2,15,15,15
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",11-04-2025 00:00,15.888653,74.541751,CO,26,37,28
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-04-2025 00:00,12.9135218,77.5950804,OZONE,24,29,29
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",11-04-2025 00:00,13.029152,77.585901,PM2.5,41,66,51
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-04-2025 00:00,15.3714823,75.1160168,CO,6,18,15
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",11-04-2025 00:00,17.321993,76.822628,PM2.5,35,94,62
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",11-04-2025 00:00,17.321993,76.822628,PM10,42,109,74
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",11-04-2025 00:00,17.321993,76.822628,NO2,12,13,12
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-04-2025 00:00,17.336318,76.847397,SO2,3,6,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",11-04-2025 00:00,12.88925,74.853,PM2.5,34,43,38
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",11-04-2025 00:00,12.88925,74.853,PM10,40,50,45
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-04-2025 00:00,8.5637,76.8865,CO,20,108,38
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",11-04-2025 00:00,8.5149093,76.9435879,OZONE,16,41,27
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",11-04-2025 00:00,10.5324,76.2159,SO2,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",11-04-2025 00:00,10.5324,76.2159,CO,12,33,17
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",11-04-2025 00:00,10.5324,76.2159,OZONE,29,33,30
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-04-2025 00:00,23.264759,77.381568,PM2.5,NA,NA,NA
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-04-2025 00:00,23.264759,77.381568,CO,12,92,48
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",11-04-2025 00:00,12.990328,77.5431385,PM10,38,41,38
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",11-04-2025 00:00,12.917348,77.622813,NO2,7,31,16
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11-04-2025 00:00,11.55358,76.55521,PM10,30,49,46
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11-04-2025 00:00,11.55358,76.55521,NO2,15,36,30
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11-04-2025 00:00,11.55358,76.55521,SO2,3,5,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11-04-2025 00:00,11.55358,76.55521,CO,12,121,23
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-04-2025 00:00,12.21041,76.37376,CO,1,25,13
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-04-2025 00:00,13.94,75.555917,NH3,2,3,2
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",11-04-2025 00:00,13.377516,77.099072,PM2.5,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",11-04-2025 00:00,13.377516,77.099072,NH3,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",11-04-2025 00:00,13.377516,77.099072,CO,56,58,57
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",11-04-2025 00:00,13.377516,77.099072,OZONE,4,7,6
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-04-2025 00:00,16.7602,77.1428,SO2,3,19,13
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",11-04-2025 00:00,10.073232,76.302765,PM2.5,44,73,62
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",11-04-2025 00:00,10.073232,76.302765,SO2,3,3,3
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-04-2025 00:00,19.16485,73.23409,SO2,1,6,4
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",11-04-2025 00:00,19.0243902,73.0406721,NO2,6,12,9
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",11-04-2025 00:00,19.0243902,73.0406721,SO2,1,3,1
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-04-2025 00:00,19.309073,73.057223,PM2.5,17,58,37
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-04-2025 00:00,19.309073,73.057223,OZONE,13,73,35
